CHAP 171116/1756 27.05°S 52.60°W
Pres, Altura, Tempe, Orvalho, DireçãoVento,  Velocidade 
24.09, 25170.80, -57.17, -86.46, 50.77, 1.48
24.07, 25175.74, -57.14, -86.44, 46.94, 1.53
24.05, 25180.57, -57.10, -86.42, 44.18, 1.60
24.03, 25185.42, -57.06, -86.40, 42.44, 1.69
24.02, 25190.43, -57.01, -86.36, 41.59, 1.79
24.00, 25195.67, -56.96, -86.33, 41.45, 1.91
23.97, 25201.02, -56.90, -86.29, 41.88, 2.05
23.95, 25206.26, -56.86, -86.26, 42.73, 2.19
23.94, 25211.35, -56.81, -86.22, 43.88, 2.35
23.92, 25216.45, -56.78, -86.19, 45.21, 2.53
23.90, 25221.71, -56.76, -86.17, 46.61, 2.71
23.88, 25227.22, -56.75, -86.15, 48.02, 2.89
23.85, 25232.91, -56.74, -86.13, 49.38, 3.09
23.83, 25238.60, -56.75, -86.12, 50.64, 3.30
23.81, 25244.22, -56.76, -86.11, 51.80, 3.51
23.79, 25249.80, -56.77, -86.10, 52.85, 3.72
23.77, 25255.30, -56.78, -86.08, 53.77, 3.94
23.75, 25260.63, -56.78, -86.06, 54.56, 4.16
23.73, 25265.87, -56.78, -86.04, 55.21, 4.38
23.71, 25271.20, -56.78, -86.01, 55.73, 4.61
23.69, 25276.67, -56.77, -85.97, 56.11, 4.83
23.67, 25282.16, -56.76, -85.94, 56.36, 5.06
23.65, 25287.62, -56.76, -85.91, 56.50, 5.29
23.63, 25293.02, -56.76, -85.88, 56.54, 5.52
23.61, 25298.40, -56.76, -85.86, 56.49, 5.75
23.59, 25303.79, -56.77, -85.84, 56.35, 5.98
23.57, 25309.24, -56.79, -85.83, 56.15, 6.22
23.55, 25314.79, -56.81, -85.83, 55.88, 6.45
23.53, 25320.49, -56.84, -85.83, 55.55, 6.69
23.51, 25326.36, -56.87, -85.83, 55.18, 6.93
23.48, 25332.38, -56.90, -85.84, 54.77, 7.17
23.46, 25338.44, -56.93, -85.84, 54.34, 7.42
23.44, 25344.48, -56.95, -85.85, 53.88, 7.66
23.42, 25350.37, -56.97, -85.85, 53.40, 7.90
23.40, 25356.11, -57.00, -85.86, 52.90, 8.15
23.37, 25361.86, -57.02, -85.87, 52.39, 8.39
23.35, 25367.73, -57.04, -85.88, 51.88, 8.63
23.33, 25373.75, -57.05, -85.88, 51.35, 8.86
23.31, 25379.86, -57.05, -85.88, 50.83, 9.09
23.28, 25386.01, -57.04, -85.87, 50.29, 9.32
23.26, 25392.10, -57.02, -85.85, 49.76, 9.54
23.24, 25398.17, -56.99, -85.83, 49.21, 9.75
23.22, 25404.31, -56.95, -85.80, 48.67, 9.95
23.19, 25410.61, -56.92, -85.78, 48.12, 10.14
23.17, 25416.99, -56.89, -85.75, 47.56, 10.32
23.15, 25423.36, -56.86, -85.73, 47.00, 10.49
23.13, 25429.61, -56.83, -85.71, 46.42, 10.64
23.10, 25435.74, -56.81, -85.70, 45.83, 10.77
23.08, 25441.82, -56.79, -85.68, 45.23, 10.89
23.06, 25447.94, -56.76, -85.66, 44.62, 10.99
23.04, 25454.19, -56.74, -85.64, 44.00, 11.08
23.01, 25460.64, -56.72, -85.63, 43.36, 11.14
22.99, 25467.24, -56.71, -85.61, 42.71, 11.19
22.96, 25473.91, -56.71, -85.61, 42.04, 11.22
22.94, 25480.60, -56.71, -85.61, 41.35, 11.23
22.92, 25487.24, -56.73, -85.62, 40.63, 11.22
22.89, 25493.83, -56.75, -85.64, 39.90, 11.20
22.87, 25500.37, -56.78, -85.66, 39.14, 11.15
22.84, 25506.81, -56.82, -85.69, 38.36, 11.09
22.82, 25513.15, -56.86, -85.71, 37.55, 11.00
22.80, 25519.44, -56.89, -85.74, 36.71, 10.90
22.78, 25525.80, -56.92, -85.77, 35.84, 10.77
22.75, 25532.31, -56.95, -85.80, 34.92, 10.63
22.73, 25538.91, -56.97, -85.83, 33.96, 10.47
22.71, 25545.49, -56.98, -85.85, 32.96, 10.29
22.68, 25552.03, -56.99, -85.87, 31.90, 10.10
22.66, 25558.67, -56.98, -85.89, 30.77, 9.90
22.63, 25565.50, -56.97, -85.90, 29.56, 9.68
22.61, 25572.40, -56.95, -85.91, 28.28, 9.47
22.58, 25579.16, -56.92, -85.91, 26.90, 9.24
22.56, 25585.67, -56.88, -85.91, 25.44, 9.02
22.54, 25591.96, -56.83, -85.91, 23.88, 8.79
22.52, 25598.17, -56.79, -85.91, 22.21, 8.57
22.50, 25604.41, -56.75, -85.92, 20.44, 8.35
22.47, 25610.63, -56.73, -85.93, 18.57, 8.14
22.45, 25616.85, -56.70, -85.94, 16.60, 7.95
22.43, 25623.19, -56.67, -85.95, 14.54, 7.76
22.41, 25629.74, -56.64, -85.96, 12.39, 7.59
22.38, 25636.44, -56.59, -85.95, 10.16, 7.43
22.36, 25643.07, -56.53, -85.93, 7.87, 7.30
22.34, 25649.46, -56.45, -85.89, 5.54, 7.18
22.31, 25655.73, -56.36, -85.84, 3.19, 7.08
22.29, 25662.08, -56.27, -85.79, 0.85, 7.00
22.27, 25668.60, -56.17, -85.74, 358.54, 6.93
22.25, 25675.29, -56.09, -85.69, 356.28, 6.89
22.22, 25682.13, -56.03, -85.65, 354.08, 6.86
22.20, 25689.00, -55.98, -85.62, 351.96, 6.84
22.17, 25695.81, -55.95, -85.60, 349.92, 6.83
22.15, 25702.56, -55.92, -85.57, 347.97, 6.83
22.13, 25709.18, -55.91, -85.56, 346.10, 6.83
22.10, 25715.64, -55.89, -85.55, 344.29, 6.83
22.08, 25722.05, -55.88, -85.54, 342.53, 6.83
22.06, 25728.52, -55.87, -85.53, 340.79, 6.82
22.04, 25735.02, -55.87, -85.52, 339.07, 6.80
22.01, 25741.49, -55.87, -85.53, 337.35, 6.77
21.99, 25747.94, -55.89, -85.54, 335.61, 6.74
21.97, 25754.45, -55.90, -85.55, 333.83, 6.69
21.95, 25761.05, -55.92, -85.56, 331.98, 6.63
21.92, 25767.73, -55.93, -85.58, 330.04, 6.56
21.90, 25774.48, -55.94, -85.58, 327.98, 6.47
21.88, 25781.30, -55.93, -85.58, 325.79, 6.38
21.85, 25788.16, -55.91, -85.58, 323.44, 6.28
21.83, 25794.95, -55.87, -85.56, 320.90, 6.18
21.81, 25801.63, -55.83, -85.54, 318.13, 6.07
21.79, 25808.27, -55.78, -85.52, 315.12, 5.96
21.76, 25815.02, -55.72, -85.49, 311.86, 5.85
21.74, 25821.75, -55.66, -85.46, 308.34, 5.76
21.72, 25828.25, -55.59, -85.42, 304.58, 5.68
21.70, 25834.53, -55.51, -85.38, 300.61, 5.62
21.67, 25840.87, -55.42, -85.33, 296.46, 5.57
21.65, 25847.31, -55.34, -85.29, 292.17, 5.55
21.63, 25853.67, -55.26, -85.24, 287.79, 5.56
21.61, 25859.86, -55.20, -85.20, 283.39, 5.60
21.59, 25866.02, -55.15, -85.18, 279.03, 5.66
21.57, 25872.36, -55.12, -85.17, 274.79, 5.75
21.55, 25878.93, -55.11, -85.16, 270.71, 5.87
21.52, 25885.66, -55.12, -85.17, 266.84, 6.00
21.50, 25892.39, -55.14, -85.18, 263.18, 6.15
21.48, 25899.08, -55.16, -85.19, 259.75, 6.32
21.46, 25905.72, -55.17, -85.20, 256.55, 6.49
21.43, 25912.35, -55.18, -85.20, 253.59, 6.68
21.41, 25918.95, -55.18, -85.19, 250.85, 6.87
21.39, 25925.33, -55.17, -85.17, 248.32, 7.06
21.37, 25931.41, -55.15, -85.14, 245.99, 7.25
21.35, 25937.39, -55.12, -85.10, 243.82, 7.44
21.33, 25943.55, -55.09, -85.05, 241.79, 7.63
21.31, 25949.85, -55.06, -85.01, 239.90, 7.81
21.29, 25956.14, -55.03, -84.96, 238.14, 7.99
21.27, 25962.39, -55.02, -84.92, 236.49, 8.16
21.24, 25968.69, -55.01, -84.89, 234.95, 8.33
21.22, 25975.09, -55.01, -84.86, 233.53, 8.49
21.20, 25981.52, -55.02, -84.84, 232.20, 8.65
21.18, 25987.99, -55.05, -84.83, 230.97, 8.81
21.16, 25994.64, -55.08, -84.82, 229.82, 8.96
21.14, 26001.62, -55.13, -84.82, 228.75, 9.12
21.11, 26008.88, -55.18, -84.82, 227.76, 9.27
21.09, 26016.14, -55.24, -84.83, 226.82, 9.43
21.06, 26023.05, -55.29, -84.83, 225.95, 9.58
21.04, 26029.54, -55.34, -84.83, 225.12, 9.75
21.02, 26035.68, -55.39, -84.83, 224.34, 9.92
21.00, 26041.56, -55.44, -84.83, 223.60, 10.09
20.98, 26047.35, -55.49, -84.83, 222.90, 10.28
20.96, 26053.21, -55.53, -84.83, 222.23, 10.47
20.94, 26059.10, -55.58, -84.83, 221.60, 10.68
20.93, 26065.00, -55.62, -84.83, 221.00, 10.89
20.91, 26071.09, -55.67, -84.83, 220.44, 11.12
20.88, 26077.42, -55.71, -84.83, 219.90, 11.36
20.86, 26083.89, -55.75, -84.82, 219.39, 11.62
20.84, 26090.40, -55.78, -84.82, 218.89, 11.88
20.82, 26096.82, -55.79, -84.80, 218.41, 12.17
20.80, 26103.05, -55.81, -84.79, 217.95, 12.46
20.78, 26109.13, -55.81, -84.77, 217.50, 12.76
20.76, 26115.19, -55.82, -84.76, 217.07, 13.08
20.74, 26121.34, -55.82, -84.74, 216.65, 13.41
20.72, 26127.50, -55.82, -84.73, 216.26, 13.75
20.70, 26133.44, -55.83, -84.73, 215.88, 14.10
20.68, 26139.07, -55.84, -84.74, 215.52, 14.47
20.67, 26144.53, -55.86, -84.75, 215.17, 14.84
20.65, 26150.12, -55.89, -84.78, 214.85, 15.22
20.63, 26156.10, -55.92, -84.81, 214.54, 15.60
20.61, 26162.51, -55.95, -84.85, 214.25, 16.00
20.59, 26169.28, -55.99, -84.90, 213.97, 16.39
20.56, 26176.19, -56.03, -84.95, 213.72, 16.78
20.54, 26182.89, -56.06, -85.00, 213.48, 17.17
20.52, 26189.00, -56.08, -85.05, 213.26, 17.55
20.50, 26194.52, -56.09, -85.10, 213.06, 17.93
20.49, 26199.82, -56.09, -85.14, 212.88, 18.29
20.47, 26205.22, -56.07, -85.18, 212.71, 18.65
20.45, 26210.76, -56.04, -85.21, 212.57, 19.00
20.43, 26216.42, -56.00, -85.23, 212.44, 19.33
20.42, 26222.25, -55.94, -85.25, 212.32, 19.65
20.40, 26228.30, -55.88, -85.26, 212.21, 19.95
20.38, 26234.53, -55.82, -85.28, 212.11, 20.23
20.36, 26240.86, -55.76, -85.30, 212.02, 20.49
20.33, 26247.19, -55.70, -85.32, 211.94, 20.73
20.31, 26253.35, -55.64, -85.34, 211.88, 20.95
20.30, 26259.24, -55.58, -85.35, 211.82, 21.14
20.28, 26264.92, -55.50, -85.36, 211.77, 21.31
20.26, 26270.49, -55.42, -85.35, 211.73, 21.45
20.24, 26276.05, -55.31, -85.33, 211.70, 21.57
20.23, 26281.54, -55.18, -85.28, 211.66, 21.66
20.21, 26286.85, -55.04, -85.22, 211.63, 21.72
20.19, 26291.89, -54.88, -85.14, 211.60, 21.75
20.18, 26296.72, -54.72, -85.05, 211.57, 21.75
20.16, 26301.57, -54.56, -84.96, 211.54, 21.72
20.15, 26306.65, -54.43, -84.88, 211.52, 21.66
20.13, 26311.92, -54.31, -84.80, 211.51, 21.57
20.11, 26317.26, -54.22, -84.74, 211.50, 21.45
20.10, 26322.65, -54.16, -84.69, 211.49, 21.31
20.08, 26328.16, -54.13, -84.65, 211.49, 21.13
20.06, 26333.77, -54.13, -84.63, 211.50, 20.93
20.04, 26339.43, -54.14, -84.62, 211.50, 20.70
20.03, 26345.08, -54.17, -84.61, 211.51, 20.44
20.01, 26350.76, -54.21, -84.60, 211.51, 20.15
19.99, 26356.52, -54.25, -84.60, 211.52, 19.83
19.97, 26362.24, -54.30, -84.60, 211.53, 19.48
19.95, 26367.72, -54.35, -84.59, 211.54, 19.11
19.94, 26373.02, -54.39, -84.59, 211.56, 18.72
19.92, 26378.33, -54.43, -84.58, 211.59, 18.30
19.91, 26383.83, -54.48, -84.57, 211.63, 17.86
19.89, 26389.59, -54.51, -84.57, 211.68, 17.41
19.87, 26395.42, -54.55, -84.56, 211.75, 16.94
19.85, 26401.01, -54.58, -84.55, 211.82, 16.46
19.84, 26406.29, -54.60, -84.55, 211.91, 15.96
19.82, 26411.42, -54.61, -84.53, 212.02, 15.46
19.80, 26416.52, -54.61, -84.52, 212.14, 14.95
19.79, 26421.64, -54.59, -84.50, 212.29, 14.44
19.77, 26426.68, -54.56, -84.47, 212.47, 13.92
19.76, 26431.58, -54.52, -84.44, 212.69, 13.41
19.74, 26436.29, -54.47, -84.41, 212.95, 12.90
19.73, 26440.83, -54.42, -84.38, 213.26, 12.39
19.71, 26445.31, -54.38, -84.37, 213.64, 11.89
19.70, 26449.84, -54.35, -84.37, 214.09, 11.40
19.69, 26454.54, -54.35, -84.39, 214.62, 10.93
19.67, 26459.44, -54.34, -84.41, 215.25, 10.47
19.66, 26464.45, -54.33, -84.43, 215.98, 10.03
19.64, 26469.33, -54.31, -84.46, 216.82, 9.60
19.63, 26473.88, -54.29, -84.48, 217.77, 9.19
19.61, 26478.18, -54.25, -84.49, 218.85, 8.81
19.60, 26482.36, -54.19, -84.50, 220.06, 8.44
19.59, 26486.45, -54.12, -84.48, 221.41, 8.09
19.58, 26490.50, -54.02, -84.46, 222.90, 7.77
19.56, 26494.59, -53.91, -84.43, 224.53, 7.46
19.55, 26498.64, -53.80, -84.39, 226.30, 7.19
19.54, 26502.63, -53.67, -84.35, 228.18, 6.93
19.53, 26506.64, -53.55, -84.30, 230.18, 6.69
19.51, 26510.64, -53.44, -84.26, 232.28, 6.47
19.50, 26514.48, -53.33, -84.22, 234.48, 6.28
19.49, 26518.09, -53.24, -84.19, 236.75, 6.10
19.48, 26521.71, -53.16, -84.17, 239.09, 5.93
19.47, 26525.65, -53.09, -84.15, 241.45, 5.78
19.46, 26529.94, -53.03, -84.13, 243.83, 5.64
19.44, 26534.37, -52.98, -84.12, 246.20, 5.52
19.43, 26538.68, -52.94, -84.11, 248.55, 5.40
19.42, 26542.74, -52.90, -84.11, 250.88, 5.29
19.41, 26546.72, -52.86, -84.10, 253.18, 5.18
19.39, 26550.79, -52.83, -84.08, 255.42, 5.08
19.38, 26554.85, -52.80, -84.07, 257.59, 4.98
19.37, 26558.70, -52.76, -84.05, 259.70, 4.89
19.36, 26562.37, -52.73, -84.03, 261.72, 4.79
19.35, 26566.03, -52.70, -84.01, 263.66, 4.70
19.34, 26569.73, -52.67, -83.99, 265.54, 4.60
19.33, 26573.50, -52.64, -83.97, 267.36, 4.51
19.31, 26577.32, -52.61, -83.95, 269.11, 4.41
19.30, 26581.20, -52.59, -83.93, 270.81, 4.32
19.29, 26585.04, -52.57, -83.91, 272.44, 4.23
19.28, 26588.82, -52.55, -83.90, 274.01, 4.13
19.27, 26592.72, -52.54, -83.89, 275.51, 4.03
19.26, 26596.82, -52.53, -83.88, 276.95, 3.94
19.24, 26601.06, -52.53, -83.87, 278.34, 3.84
19.23, 26605.29, -52.53, -83.86, 279.68, 3.75
19.22, 26609.38, -52.52, -83.86, 280.99, 3.66
19.21, 26613.30, -52.52, -83.86, 282.29, 3.57
19.20, 26617.22, -52.52, -83.86, 283.61, 3.49
19.18, 26621.23, -52.51, -83.86, 284.96, 3.42
19.17, 26625.16, -52.49, -83.85, 286.38, 3.36
19.16, 26628.81, -52.47, -83.84, 287.86, 3.31
19.15, 26632.24, -52.44, -83.83, 289.43, 3.27
19.14, 26635.65, -52.40, -83.81, 291.09, 3.24
19.13, 26639.21, -52.35, -83.79, 292.86, 3.22
19.12, 26642.97, -52.29, -83.76, 294.76, 3.23
19.11, 26646.82, -52.22, -83.72, 296.76, 3.25
19.10, 26650.72, -52.14, -83.69, 298.85, 3.29
19.08, 26654.66, -52.06, -83.65, 300.97, 3.36
19.07, 26658.67, -51.97, -83.61, 303.08, 3.45
19.06, 26662.72, -51.89, -83.57, 305.13, 3.57
19.05, 26666.64, -51.80, -83.53, 307.11, 3.72
19.04, 26670.35, -51.71, -83.50, 308.99, 3.90
19.03, 26673.98, -51.63, -83.46, 310.75, 4.11
19.02, 26677.71, -51.54, -83.43, 312.38, 4.35
19.00, 26681.53, -51.47, -83.41, 313.87, 4.61
18.99, 26685.35, -51.39, -83.39, 315.20, 4.91
18.98, 26689.11, -51.33, -83.37, 316.38, 5.23
18.97, 26692.82, -51.26, -83.36, 317.42, 5.57
18.96, 26696.49, -51.20, -83.35, 318.34, 5.94
18.95, 26700.09, -51.15, -83.34, 319.15, 6.32
18.94, 26703.74, -51.09, -83.33, 319.84, 6.73
18.93, 26707.61, -51.03, -83.32, 320.44, 7.15
18.92, 26711.78, -50.96, -83.31, 320.94, 7.57
18.90, 26716.15, -50.90, -83.29, 321.37, 8.01
18.89, 26720.53, -50.82, -83.27, 321.74, 8.45
18.88, 26724.77, -50.74, -83.25, 322.06, 8.89
18.87, 26728.94, -50.65, -83.22, 322.37, 9.32
18.86, 26733.22, -50.56, -83.18, 322.65, 9.75
18.84, 26737.73, -50.47, -83.15, 322.92, 10.17
18.83, 26742.38, -50.37, -83.11, 323.18, 10.57
18.81, 26746.88, -50.27, -83.06, 323.43, 10.95
18.80, 26751.12, -50.18, -83.03, 323.68, 11.30
18.79, 26755.39, -50.09, -82.99, 323.94, 11.64
18.78, 26759.94, -50.01, -82.95, 324.21, 11.94
18.76, 26764.68, -49.93, -82.91, 324.49, 12.22
18.75, 26769.44, -49.86, -82.87, 324.78, 12.46
18.74, 26774.16, -49.78, -82.84, 325.08, 12.68
18.72, 26778.80, -49.71, -82.79, 325.40, 12.86
18.71, 26783.32, -49.64, -82.75, 325.72, 13.01
18.70, 26787.73, -49.56, -82.70, 326.07, 13.13
18.69, 26792.07, -49.49, -82.65, 326.45, 13.21
18.67, 26796.48, -49.41, -82.59, 326.85, 13.26
18.66, 26801.06, -49.34, -82.53, 327.28, 13.28
18.65, 26805.76, -49.27, -82.47, 327.74, 13.26
18.63, 26810.46, -49.21, -82.41, 328.22, 13.22
18.62, 26815.07, -49.16, -82.36, 328.73, 13.14
18.61, 26819.66, -49.12, -82.32, 329.26, 13.05
18.59, 26824.36, -49.09, -82.28, 329.81, 12.92
18.58, 26829.22, -49.07, -82.24, 330.39, 12.78
18.57, 26834.25, -49.06, -82.20, 330.99, 12.62
18.55, 26839.40, -49.06, -82.17, 331.61, 12.43
18.54, 26844.59, -49.07, -82.15, 332.24, 12.24
18.52, 26849.77, -49.08, -82.12, 332.89, 12.02
18.51, 26854.90, -49.10, -82.10, 333.56, 11.80
18.49, 26859.98, -49.12, -82.08, 334.25, 11.57
18.48, 26865.05, -49.14, -82.06, 334.97, 11.34
18.46, 26870.23, -49.17, -82.04, 335.70, 11.10
18.45, 26875.44, -49.20, -82.02, 336.46, 10.86
18.43, 26880.50, -49.24, -82.01, 337.24, 10.63
18.42, 26885.37, -49.27, -82.00, 338.04, 10.39
18.41, 26890.22, -49.31, -81.99, 338.85, 10.16
18.39, 26895.21, -49.35, -81.98, 339.68, 9.94
18.38, 26900.45, -49.38, -81.97, 340.52, 9.73
18.36, 26906.00, -49.42, -81.96, 341.35, 9.53
18.35, 26911.76, -49.45, -81.95, 342.18, 9.36
18.33, 26917.49, -49.48, -81.94, 342.99, 9.20
18.32, 26923.00, -49.51, -81.93, 343.78, 9.07
18.30, 26928.29, -49.54, -81.93, 344.52, 8.95
18.29, 26933.50, -49.56, -81.92, 345.23, 8.87
18.27, 26938.80, -49.59, -81.92, 345.88, 8.81
18.26, 26944.27, -49.62, -81.92, 346.47, 8.77
18.24, 26949.91, -49.64, -81.92, 347.00, 8.76
18.22, 26955.53, -49.67, -81.92, 347.46, 8.78
18.21, 26961.01, -49.69, -81.92, 347.84, 8.82
18.20, 26966.41, -49.72, -81.93, 348.13, 8.90
18.18, 26971.96, -49.74, -81.93, 348.31, 9.00
18.16, 26977.75, -49.77, -81.94, 348.39, 9.12
18.15, 26983.75, -49.79, -81.95, 348.38, 9.27
18.13, 26989.83, -49.82, -81.97, 348.27, 9.44
18.11, 26995.84, -49.85, -81.98, 348.08, 9.64
18.10, 27001.69, -49.88, -82.00, 347.82, 9.85
18.08, 27007.35, -49.91, -82.02, 347.49, 10.09
18.07, 27013.00, -49.94, -82.04, 347.11, 10.34
18.05, 27018.89, -49.96, -82.07, 346.66, 10.60
18.03, 27025.05, -49.98, -82.09, 346.17, 10.87
18.01, 27031.29, -50.00, -82.10, 345.64, 11.15
18.00, 27037.47, -50.00, -82.11, 345.08, 11.43
17.98, 27043.49, -50.00, -82.12, 344.51, 11.71
17.97, 27049.34, -49.99, -82.12, 343.92, 11.99
17.95, 27055.13, -49.96, -82.11, 343.33, 12.27
17.93, 27060.93, -49.93, -82.10, 342.73, 12.54
17.92, 27066.82, -49.89, -82.08, 342.12, 12.80
17.90, 27072.87, -49.85, -82.06, 341.51, 13.05
17.88, 27079.08, -49.81, -82.03, 340.90, 13.29
17.87, 27085.37, -49.77, -82.01, 340.27, 13.52
17.85, 27091.64, -49.74, -82.00, 339.65, 13.74
17.83, 27097.90, -49.71, -81.98, 339.01, 13.95
17.82, 27104.27, -49.69, -81.97, 338.36, 14.13
17.80, 27110.76, -49.67, -81.96, 337.69, 14.31
17.78, 27117.30, -49.67, -81.95, 337.02, 14.47
17.76, 27123.75, -49.67, -81.95, 336.34, 14.61
17.74, 27130.10, -49.68, -81.96, 335.65, 14.75
17.73, 27136.46, -49.69, -81.97, 334.96, 14.86
17.71, 27143.00, -49.72, -81.97, 334.26, 14.97
17.69, 27149.73, -49.74, -81.98, 333.55, 15.07
17.67, 27156.52, -49.77, -81.99, 332.81, 15.16
17.66, 27163.23, -49.81, -82.00, 332.06, 15.24
17.64, 27169.83, -49.84, -82.01, 331.28, 15.32
17.62, 27176.36, -49.87, -82.02, 330.48, 15.39
17.60, 27182.94, -49.91, -82.02, 329.67, 15.46
17.58, 27189.59, -49.95, -82.03, 328.84, 15.53
17.57, 27196.21, -49.99, -82.04, 327.98, 15.60
17.55, 27202.71, -50.03, -82.05, 327.10, 15.67
17.53, 27209.16, -50.08, -82.06, 326.21, 15.74
17.51, 27215.69, -50.13, -82.07, 325.29, 15.82
17.50, 27222.34, -50.18, -82.09, 324.37, 15.90
17.48, 27229.11, -50.23, -82.10, 323.44, 15.99
17.46, 27236.00, -50.29, -82.12, 322.50, 16.07
17.44, 27243.03, -50.35, -82.15, 321.56, 16.17
17.42, 27250.24, -50.40, -82.17, 320.62, 16.27
17.40, 27257.57, -50.45, -82.19, 319.67, 16.38
17.38, 27264.78, -50.50, -82.20, 318.71, 16.50
17.36, 27271.63, -50.54, -82.22, 317.76, 16.63
17.35, 27278.12, -50.57, -82.22, 316.80, 16.78
17.33, 27284.44, -50.60, -82.23, 315.85, 16.93
17.31, 27290.91, -50.61, -82.23, 314.91, 17.10
17.30, 27297.79, -50.62, -82.22, 313.97, 17.28
17.28, 27305.08, -50.63, -82.22, 313.04, 17.47
17.26, 27312.53, -50.63, -82.21, 312.11, 17.67
17.24, 27319.76, -50.65, -82.21, 311.21, 17.89
17.22, 27326.50, -50.66, -82.22, 310.31, 18.13
17.20, 27332.86, -50.69, -82.24, 309.44, 18.38
17.19, 27339.23, -50.72, -82.26, 308.60, 18.65
17.17, 27345.94, -50.76, -82.28, 307.77, 18.93
17.15, 27353.10, -50.80, -82.31, 306.97, 19.24
17.13, 27360.52, -50.83, -82.33, 306.17, 19.56
17.11, 27367.93, -50.87, -82.36, 305.40, 19.90
17.09, 27375.07, -50.89, -82.37, 304.65, 20.26
17.07, 27381.89, -50.91, -82.38, 303.92, 20.64
17.06, 27388.62, -50.91, -82.39, 303.21, 21.03
17.04, 27395.56, -50.92, -82.39, 302.53, 21.44
17.02, 27402.80, -50.92, -82.39, 301.87, 21.87
17.00, 27410.20, -50.92, -82.39, 301.23, 22.31
16.98, 27417.48, -50.93, -82.40, 300.61, 22.76
16.96, 27424.33, -50.94, -82.41, 300.01, 23.22
16.95, 27430.88, -50.97, -82.43, 299.43, 23.69
16.93, 27437.52, -51.00, -82.46, 298.88, 24.17
16.91, 27444.51, -51.04, -82.49, 298.36, 24.65
16.89, 27451.86, -51.09, -82.53, 297.85, 25.13
16.87, 27459.35, -51.14, -82.57, 297.36, 25.61
16.85, 27466.59, -51.18, -82.61, 296.89, 26.08
16.83, 27473.26, -51.22, -82.64, 296.43, 26.55
16.82, 27479.36, -51.24, -82.67, 295.98, 27.00
16.80, 27485.35, -51.26, -82.69, 295.55, 27.44
16.79, 27491.85, -51.27, -82.71, 295.13, 27.87
16.77, 27499.13, -51.27, -82.72, 294.72, 28.27
16.75, 27506.83, -51.27, -82.74, 294.33, 28.65
16.73, 27514.35, -51.28, -82.76, 293.95, 29.00
16.71, 27521.36, -51.30, -82.79, 293.58, 29.32
16.69, 27527.89, -51.31, -82.82, 293.22, 29.62
16.68, 27534.20, -51.34, -82.86, 292.87, 29.88
16.66, 27540.66, -51.36, -82.90, 292.52, 30.12
16.64, 27547.47, -51.38, -82.94, 292.18, 30.32
16.62, 27554.51, -51.40, -82.97, 291.86, 30.48
16.61, 27561.37, -51.40, -83.00, 291.54, 30.61
16.59, 27567.80, -51.39, -83.01, 291.22, 30.70
16.58, 27573.97, -51.35, -83.01, 290.91, 30.76
16.56, 27580.17, -51.30, -83.00, 290.61, 30.78
16.54, 27586.55, -51.24, -82.98, 290.31, 30.76
16.53, 27593.14, -51.16, -82.95, 290.01, 30.71
16.51, 27599.90, -51.08, -82.91, 289.73, 30.63
16.49, 27606.63, -51.00, -82.88, 289.45, 30.51
16.48, 27613.09, -50.93, -82.86, 289.18, 30.37
16.46, 27619.26, -50.88, -82.84, 288.91, 30.19
16.45, 27625.36, -50.84, -82.83, 288.65, 30.00
16.43, 27631.59, -50.81, -82.84, 288.40, 29.78
16.41, 27638.00, -50.79, -82.85, 288.16, 29.53
16.40, 27644.48, -50.78, -82.86, 287.94, 29.27
16.38, 27650.96, -50.78, -82.88, 287.73, 28.98
16.36, 27657.42, -50.78, -82.90, 287.54, 28.68
16.35, 27663.88, -50.77, -82.92, 287.36, 28.36
16.33, 27670.37, -50.76, -82.93, 287.19, 28.03
16.32, 27676.87, -50.75, -82.94, 287.05, 27.68
16.30, 27683.36, -50.74, -82.95, 286.93, 27.33
16.28, 27689.90, -50.71, -82.95, 286.83, 26.96
16.27, 27696.51, -50.68, -82.95, 286.75, 26.59
16.25, 27703.05, -50.64, -82.94, 286.70, 26.21
16.23, 27709.45, -50.59, -82.93, 286.67, 25.84
16.22, 27715.77, -50.54, -82.91, 286.67, 25.46
16.20, 27722.12, -50.47, -82.89, 286.70, 25.07
16.19, 27728.57, -50.40, -82.86, 286.75, 24.69
16.17, 27735.05, -50.32, -82.83, 286.83, 24.31
16.15, 27741.51, -50.25, -82.79, 286.95, 23.93
16.14, 27747.98, -50.17, -82.76, 287.10, 23.54
16.12, 27754.49, -50.09, -82.73, 287.29, 23.16
16.11, 27761.09, -50.02, -82.70, 287.50, 22.78
16.09, 27767.87, -49.95, -82.67, 287.75, 22.40
16.07, 27774.80, -49.89, -82.64, 288.03, 22.03
16.06, 27781.84, -49.82, -82.61, 288.34, 21.66
16.04, 27789.03, -49.75, -82.58, 288.69, 21.30
16.02, 27796.32, -49.68, -82.55, 289.07, 20.95
16.00, 27803.48, -49.62, -82.51, 289.47, 20.62
15.98, 27810.25, -49.55, -82.48, 289.90, 20.30
15.97, 27816.71, -49.49, -82.44, 290.35, 19.99
15.95, 27823.18, -49.42, -82.40, 290.82, 19.71
15.94, 27829.88, -49.36, -82.36, 291.31, 19.44
15.92, 27836.79, -49.29, -82.32, 291.81, 19.19
15.90, 27843.77, -49.23, -82.28, 292.34, 18.97
